Groups,Paths,OID,Name,Unit,Tips,AccessMode,DataType,ByteSize,Ratio,Range,Options
"Management,Service Switch,Saturday",Management.ServiceSwitch.Saturday,T02.P0C36,Saturday Working Hours Start (24h),,,rw,uint8,1,,,
"Management,Service Switch,Saturday",Management.ServiceSwitch.Saturday,T02.P0C37,Saturday Working Hours End (24h),,,rw,uint8,1,,,
"Management,Service Switch,Saturday",Management.ServiceSwitch.Saturday,T02.P0C38,Saturday Service Group(Working Hours),,,rw,binary,1,,,00=Group1;01=Group2;02=Group3
"Management,Service Switch,Saturday",Management.ServiceSwitch.Saturday,T02.P0C39,Saturday Service Group(Non-Working Hours),,,rw,binary,1,,,00=Group1;01=Group2;02=Group3
"Digital Module,Address Interface,",,TB2.P0CCC,Address Interface,,,rw,object,8,,,
"Digital Module,Debug Parameters,Basic Parameters",DigitalModule.DebugParameters.BasicParameters,TB2-DEBUG.P0220,Host MAC Address,,,ro,binary,6,,,
"Digital Module,Debug Parameters,Basic Parameters",DigitalModule.DebugParameters.BasicParameters,TB2-DEBUG.P0221,IP Address,,,ro,binary,4,,,
"Digital Module,Debug Parameters,Basic Parameters",DigitalModule.DebugParameters.BasicParameters,TB2-DEBUG.P0812,Digital Plate Temperature,℃,,ro,int16,2,,,
"Digital Module,Debug Parameters,Basic Parameters",DigitalModule.DebugParameters.BasicParameters,TB2-DEBUG.P0A1C,Digital Board SN,,,rw,string,40,,,
"Digital Module,Debug Parameters,Basic Parameters",DigitalModule.DebugParameters.BasicParameters,TB2-DEBUG.P0A1D,Flatness CRC Check,,,ro,binary,2,,,
"Digital Module,Debug Parameters,Basic Parameters",DigitalModule.DebugParameters.BasicParameters,TB2-DEBUG.P062C,Radio Module 1~2 Up-Downlink Switch,,,rw,binary,1,,,00=Auto;01=Downlink Open;02=Uplink Open;03=Close
"Digital Module,Debug Parameters,Basic Parameters",DigitalModule.DebugParameters.BasicParameters,TB2-DEBUG.P062D,Radio Module 3~4 Up-Downlink Switch,,,rw,binary,1,,,00=Auto;01=Downlink Open;02=Uplink Open;03=Close
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P0400,Radio Module 1 ALC High Threshold,,,rw,int32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P0401,Radio Module 1 ALC Low Threshold,,,rw,int32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P0402,Radio Module 1 ALC Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P0403,Radio Module 1 ALC Limiting Value,,,ro,uint8,1,2,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P0404,Radio Module 2 ALC High Threshold,,,rw,int32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P0405,Radio Module 2 ALC Low Threshold,,,rw,int32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P0406,Radio Module 2 ALC Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P0407,Radio Module 2 ALC Limiting Value,,,ro,uint8,1,2,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P0408,Radio Module 3 ALC High Threshold,,,rw,int32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P0409,Radio Module 3 ALC Low Threshold,,,rw,int32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P040A,Radio Module 3 ALC Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P040B,Radio Module 3 ALC Limiting Value,,,ro,uint8,1,2,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P040C,Radio Module 4 ALC High Threshold,,,rw,int32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P040D,Radio Module 4 ALC Low Threshold,,,rw,int32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P040E,Radio Module 4 ALC Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P040F,Radio Module 4 ALC Limiting Value,,,ro,uint8,1,2,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P0790,Polymeric 1 ALC High Threshold,,,rw,int32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P0791,Polymeric 1 ALC Low Threshold,,,rw,int32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P0794,Polymeric 1 ALC Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P0235,Polymeric 1 ALC Limiting Value,,,ro,uint8,1,2,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P0792,Polymeric 2 ALC High Threshold,,,rw,int32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P0793,Polymeric 2 ALC Low Threshold,,,rw,int32,4,10,,
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P0795,Polymeric 2 ALC Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Debug Parameters,ALC Amplitude Limiting",DigitalModule.DebugParameters.ALCAmplitudeLimiting,TB2-DEBUG.P0236,Polymeric 2 ALC Limiting Value,,,ro,uint8,1,2,,
"Digital Module,Debug Parameters,Over Temp Protection Threshold",DigitalModule.DebugParameters.OverTempProtectionThreshold,TB2-DEBUG.P0813,Protection Threshold,,,rw,int8,1,,,
"Digital Module,Debug Parameters,Over Temp Protection Threshold",DigitalModule.DebugParameters.OverTempProtectionThreshold,TB2-DEBUG.P0814,Recover Threshold,,,rw,int8,1,,,
"Digital Module,Debug Parameters,Over Temp Protection Threshold",DigitalModule.DebugParameters.OverTempProtectionThreshold,TB2-DEBUG.P0815,Over Temp Test Mode Switch,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Debug Parameters,DPD DBGMODE",DigitalModule.DebugParameters.DPDDBGMODE,TB2-DEBUG.P08FA,DPD DBGMODE Enable,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Debug Parameters,Carrier test",DigitalModule.DebugParameters.Carriertest,TB2-DEBUG.P01D0,Carrier test mode switch,,,rw,binary,1,,,00=Off;01=On
"Digital Module,Debug Parameters,Signal Send test",DigitalModule.DebugParameters.SignalSendtest,TB2-DEBUG.P0884,Radio Module 1 Signal Test Switch,,,rw,binary,1,,,00=Disable;01=Enable
"Digital Module,Debug Parameters,Signal Send test",DigitalModule.DebugParameters.SignalSendtest,TB2-DEBUG.P0885,Radio Module 2 Signal Test Switch,,,rw,binary,1,,,00=Disable;01=Enable
"Digital Module,Debug Parameters,Signal Send test",DigitalModule.DebugParameters.SignalSendtest,TB2-DEBUG.P0886,Radio Module 3 Signal Test Switch,,,rw,binary,1,,,00=Disable;01=Enable
"Digital Module,Debug Parameters,Signal Send test",DigitalModule.DebugParameters.SignalSendtest,TB2-DEBUG.P0887,Radio Module 4 Signal Test Switch,,,rw,binary,1,,,00=Disable;01=Enable
"Digital Module,MCU Parameter,Device Information",DigitalModule.MCUParameter.DeviceInformation,TB2-MCU.P0AF0,Vendor,,,rw,string,20,,,
"Digital Module,MCU Parameter,Device Information",DigitalModule.MCUParameter.DeviceInformation,TB2-MCU.P0AF4,Element Model Number,,,rw,string,40,,,
"Digital Module,MCU Parameter,Device Information",DigitalModule.MCUParameter.DeviceInformation,TB2-MCU.P0AF3,Element Serial Number,,,rw,string,40,,,
"Digital Module,MCU Parameter,Device Information",DigitalModule.MCUParameter.DeviceInformation,TB2-MCU.P031D,MAC Address,,,rw,binary,6,,,
"Digital Module,MCU Parameter,Device Information",DigitalModule.MCUParameter.DeviceInformation,TB2-MCU.P01D1,Optical Module Certified,,,rw,string,200,,,
"Digital Module,MCU Parameter,Device Information",DigitalModule.MCUParameter.DeviceInformation,TB2-MCU.P0BBD,The FPGA Debugging Mode Switch,,,rw,binary,1,,,00=Off;01=On
"Small-Signal,Gain,Radio Module  1",Small-Signal.Gain.RadioModule1,TB2.P0011,Radio Module 1 Uplink Gain Attenuation Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Radio Module  1",Small-Signal.Gain.RadioModule1,TB2.P0012,Radio Module 1 Uplink Gain Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Radio Module  1",Small-Signal.Gain.RadioModule1,TB2.P0013,Radio Module 1 Uplink Attenuator Value,,,ro,uint8,1,2,,
"Small-Signal,Gain,Radio Module  1",Small-Signal.Gain.RadioModule1,TB2.P0017,Radio Module 1 Downlink Gain Attenuation Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Radio Module  1",Small-Signal.Gain.RadioModule1,TB2.P0018,Radio Module 1 Downlink Gain Value,,,rw,uint32,4,1000,,
"Small-Signal,Gain,Radio Module  1",Small-Signal.Gain.RadioModule1,TB2.P0019,Radio Module 1 Downlink Attenuator Value,,,ro,uint32,4,1000,,
"Small-Signal,Gain,Radio Module 2",Small-Signal.Gain.RadioModule2,TB2.P0031,Radio Module 2 Uplink Gain Attenuation Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Radio Module 2",Small-Signal.Gain.RadioModule2,TB2.P0032,Radio Module 2 Uplink Gain Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Radio Module 2",Small-Signal.Gain.RadioModule2,TB2.P0033,Radio Module 2 Uplink Attenuator Value,,,ro,uint8,1,2,,
"Small-Signal,Gain,Radio Module 2",Small-Signal.Gain.RadioModule2,TB2.P0037,Radio Module 2 Downlink Gain Attenuation Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Radio Module 2",Small-Signal.Gain.RadioModule2,TB2.P0038,Radio Module 2 Downlink Gain Value,,,rw,uint32,4,1000,,
"Small-Signal,Gain,Radio Module 2",Small-Signal.Gain.RadioModule2,TB2.P0039,Radio Module 2 Downlink Attenuator Value,,,ro,uint32,4,1000,,
"Small-Signal,Gain,Radio Module 3",Small-Signal.Gain.RadioModule3,TB2.P0051,Radio Module 3 Uplink Gain Attenuation Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Radio Module 3",Small-Signal.Gain.RadioModule3,TB2.P0052,Radio Module 3 Uplink Gain Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Radio Module 3",Small-Signal.Gain.RadioModule3,TB2.P0053,Radio Module 3 Uplink Attenuator Value,,,ro,uint8,1,2,,
"Small-Signal,Gain,Radio Module 3",Small-Signal.Gain.RadioModule3,TB2.P0057,Radio Module 3 Downlink Gain Attenuation Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Radio Module 3",Small-Signal.Gain.RadioModule3,TB2.P0058,Radio Module 3 Downlink Gain Value,,,rw,uint32,4,1000,,
"Small-Signal,Gain,Radio Module 3",Small-Signal.Gain.RadioModule3,TB2.P0059,Radio Module 3 Downlink Attenuator Value,,,ro,uint32,4,1000,,
"Small-Signal,Gain,Radio Module 4",Small-Signal.Gain.RadioModule4,TB2.P0071,Radio Module 4 Uplink Gain Attenuation Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Radio Module 4",Small-Signal.Gain.RadioModule4,TB2.P0072,Radio Module 4 Uplink Gain Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Radio Module 4",Small-Signal.Gain.RadioModule4,TB2.P0073,Radio Module 4 Uplink Attenuator Value,,,ro,uint8,1,2,,
"Small-Signal,Gain,Radio Module 4",Small-Signal.Gain.RadioModule4,TB2.P0077,Radio Module 4 Downlink Gain Attenuation Value,,,rw,uint8,1,2,,
"Small-Signal,Gain,Radio Module 4",Small-Signal.Gain.RadioModule4,TB2.P0078,Radio Module 4 Downlink Gain Value,,,rw,uint32,4,1000,,
"Small-Signal,Gain,Radio Module 4",Small-Signal.Gain.RadioModule4,TB2.P0079,Radio Module 4 Downlink Attenuator Value,,,ro,uint32,4,1000,,
"Small-Signal,Frequency,Radio Module 1",Small-Signal.Frequency.RadioModule1,TB2.P001E,Radio Module 1 Uplink Centre Frequency,,,rw,uint32,4,1000,,
"Small-Signal,Frequency,Radio Module 1",Small-Signal.Frequency.RadioModule1,TB2.P001F,Radio Module 1 Downlink Centre Frequency,,,rw,uint32,4,1000,,
"Small-Signal,Frequency,Radio Module 2",Small-Signal.Frequency.RadioModule2,TB2.P003E,Radio Module 2 Uplink Centre Frequency,,,rw,uint32,4,1000,,
"Small-Signal,Frequency,Radio Module 2",Small-Signal.Frequency.RadioModule2,TB2.P003F,Radio Module 2 Downlink Centre Frequency,,,rw,uint32,4,1000,,
"Small-Signal,Frequency,Radio Module 3",Small-Signal.Frequency.RadioModule3,TB2.P005E,Radio Module 3 Uplink Centre Frequency,,,rw,uint32,4,1000,,
"Small-Signal,Frequency,Radio Module 3",Small-Signal.Frequency.RadioModule3,TB2.P005F,Radio Module 3 Downlink Centre Frequency,,,rw,uint32,4,1000,,
"Small-Signal,Frequency,Radio Module 4",Small-Signal.Frequency.RadioModule4,TB2.P007E,Radio Module 4 Uplink Centre Frequency,,,rw,uint32,4,1000,,
"Small-Signal,Frequency,Radio Module 4",Small-Signal.Frequency.RadioModule4,TB2.P007F,Radio Module 4 Downlink Centre Frequency,,,rw,uint32,4,1000,,
"Small-Signal,Other Parameters,Switch Control",Small-Signal.OtherParameters.SwitchControl,TB2.P01C1,Frequency Gain Compensation Switch,,,rw,binary,1,,,00=Off;01=On
"Small-Signal,Other Parameters,Temperature Compensation",Small-Signal.OtherParameters.TemperatureCompensation,TB2.P00CA,Temperature Compensation Enable,,,rw,binary,1,,,00=Off;01=On
"Small-Signal,Other Parameters,Radio Module 1 Feedback",Small-Signal.OtherParameters.RadioModule1Feedback,TB2.P0026,Radio Module 1 Feedback Attenuation Calibration Value,,,rw,uint8,1,2,,
"Small-Signal,Other Parameters,Radio Module 1 Feedback",Small-Signal.OtherParameters.RadioModule1Feedback,TB2.P001D,Radio Module 1 Feedback offset Value,,,rw,int8,1,2,,
"Small-Signal,Other Parameters,Radio Module 1 Feedback",Small-Signal.OtherParameters.RadioModule1Feedback,TB2.P0046,Radio Module 1 Feedback Attenuation Value,,,ro,uint8,1,2,,
"Small-Signal,Other Parameters,Radio Module 1 Feedback",Small-Signal.OtherParameters.RadioModule1Feedback,TB2.P0066,Radio Module 1 FeedBack Power,,,ro,int16,2,10,,
"Small-Signal,Other Parameters,Radio Module 2 Feedback",Small-Signal.OtherParameters.RadioModule2Feedback,TB2.P0027,Radio Module 2 Feedback Attenuation Calibration Value,,,rw,uint8,1,2,,
"Small-Signal,Other Parameters,Radio Module 2 Feedback",Small-Signal.OtherParameters.RadioModule2Feedback,TB2.P003D,Radio Module 2 Feedback offset Value,,,rw,int8,1,2,,
"Small-Signal,Other Parameters,Radio Module 2 Feedback",Small-Signal.OtherParameters.RadioModule2Feedback,TB2.P0047,Radio Module 2 Feedback Attenuation Value,,,ro,uint8,1,2,,
"Small-Signal,Other Parameters,Radio Module 2 Feedback",Small-Signal.OtherParameters.RadioModule2Feedback,TB2.P0067,Radio Module 2 FeedBack Power,,,ro,int16,2,10,,
"Small-Signal,Other Parameters,Radio Module 3 Feedback",Small-Signal.OtherParameters.RadioModule3Feedback,TB2.P0028,Radio Module 3 Feedback Attenuation Calibration Value,,,rw,uint8,1,2,,
"Small-Signal,Other Parameters,Radio Module 3 Feedback",Small-Signal.OtherParameters.RadioModule3Feedback,TB2.P005D,Radio Module 3 Feedback offset Value,,,rw,int8,1,2,,
"Small-Signal,Other Parameters,Radio Module 3 Feedback",Small-Signal.OtherParameters.RadioModule3Feedback,TB2.P0048,Radio Module 3 Feedback Attenuation Value,,,ro,uint8,1,2,,
"Small-Signal,Other Parameters,Radio Module 3 Feedback",Small-Signal.OtherParameters.RadioModule3Feedback,TB2.P0068,Radio Module 3 FeedBack Power,,,ro,int16,2,10,,
"Small-Signal,Other Parameters,Radio Module 4 Feedback",Small-Signal.OtherParameters.RadioModule4Feedback,TB2.P0029,Radio Module 4 Feedback Attenuation Calibration Value,,,rw,uint8,1,2,,
"Small-Signal,Other Parameters,Radio Module 4 Feedback",Small-Signal.OtherParameters.RadioModule4Feedback,TB2.P007D,Radio Module 4 Feedback offset Value,,,rw,int8,1,2,,
"Small-Signal,Other Parameters,Radio Module 4 Feedback",Small-Signal.OtherParameters.RadioModule4Feedback,TB2.P0049,Radio Module 4 Feedback Attenuation Value,,,ro,uint8,1,2,,
"Small-Signal,Other Parameters,Radio Module 4 Feedback",Small-Signal.OtherParameters.RadioModule4Feedback,TB2.P0069,Radio Module 4 FeedBack Power,,,ro,int16,2,10,,
"PA,PA1 CH1,Output Power",PA.PA1CH1.OutputPower,TB2-PA1.P0180,Output Power Value,,,ro,int16,2,100,,
"PA,PA1 CH1,Output Power",PA.PA1CH1.OutputPower,TB2-PA1.P03AA,Output Power maxhold Value,,,ro,int16,2,100,,
"PA,PA1 CH1,Output Power",PA.PA1CH1.OutputPower,TB2-PA1.P0182,Output Power AD Value,,,ro,uint16,2,,,
"PA,PA1 CH1,Output Power",PA.PA1CH1.OutputPower,TB2-PA1.P0184,Output Power Slope,,,rw,int16,2,1000,,
"PA,PA1 CH1,Output Power",PA.PA1CH1.OutputPower,TB2-PA1.P0186,Output Power Nodal Increment,,,rw,int16,2,1000,,
"PA,PA1 CH1,Output Power",PA.PA1CH1.OutputPower,TB2-PA1.P0400,Break Point Temperature,℃,,rw,int16,2,2,,
"PA,PA1 CH1,Output Power",PA.PA1CH1.OutputPower,TB2-PA1.P0402,Step Left,,,rw,int16,2,1000,,
"PA,PA1 CH1,Output Power",PA.PA1CH1.OutputPower,TB2-PA1.P0404,Step Right,,,rw,int16,2,1000,,
"PA,PA1 CH1,Reflected Power",PA.PA1CH1.ReflectedPower,TB2-PA1.P0194,Reflected Power Value,,,ro,int16,2,100,,
"PA,PA1 CH1,Reflected Power",PA.PA1CH1.ReflectedPower,TB2-PA1.P03AE,Reflected Power maxhold Value,,,ro,int16,2,100,,
"PA,PA1 CH1,Reflected Power",PA.PA1CH1.ReflectedPower,TB2-PA1.P0196,Reflected Power AD Value,,,ro,uint16,2,,,
"PA,PA1 CH1,Reflected Power",PA.PA1CH1.ReflectedPower,TB2-PA1.P0198,Reflected Power Slope,,,rw,int16,2,1000,,
"PA,PA1 CH1,Reflected Power",PA.PA1CH1.ReflectedPower,TB2-PA1.P019A,Reflected Power Nodal Increment,,,rw,int16,2,1000,,
"PA,PA1 CH1,Reflected Power",PA.PA1CH1.ReflectedPower,TB2-PA1.P040C,Break Point Temperature,℃,,rw,int16,2,2,,
"PA,PA1 CH1,Reflected Power",PA.PA1CH1.ReflectedPower,TB2-PA1.P040E,Step Left,,,rw,int16,2,1000,,
"PA,PA1 CH1,Reflected Power",PA.PA1CH1.ReflectedPower,TB2-PA1.P0410,Step Right,,,rw,int16,2,1000,,
"PA,PA1 CH1,Current",PA.PA1CH1.Current,TB2-PA1.P0160,Current Value,,,ro,uint16,2,100,,
"PA,PA1 CH1,Current",PA.PA1CH1.Current,TB2-PA1.P0162,Current AD Value,,,ro,uint16,2,,,
"PA,PA1 CH1,Current",PA.PA1CH1.Current,TB2-PA1.P0164,Current Slope,,,ro,int16,2,1000,,
"PA,PA1 CH1,Current",PA.PA1CH1.Current,TB2-PA1.P0166,Current Nodal Increment,,,ro,int16,2,1000,,
"PA,PA1 CH1,Control",PA.PA1CH1.Control,TB2-PA1.P0074,Power Amplifier Bias Value 1,,,rw,int16,2,,,
"PA,PA1 CH1,Control",PA.PA1CH1.Control,TB2-PA1.P0076,Power Amplifier Bias Value 2,,,rw,int16,2,,,
"PA,PA1 CH1,Control",PA.PA1CH1.Control,TB2-PA1.P00A0,Power Amplifier Bias Value 3,,,rw,int16,2,,,
"PA,PA1 CH1,Control",PA.PA1CH1.Control,TB2-PA1.P00A2,Power Amplifier Bias Value 4,,,rw,int16,2,,,
"PA,PA1 CH1,Control",PA.PA1CH1.Control,TB2-PA1.P00A6,Power Amplifier Bias Value 5,,,rw,int16,2,,,
"PA,PA1 CH1,Control",PA.PA1CH1.Control,TB2-PA1.P009E,Power Amplifier Bias VC1,,,ro,int16,2,,,
"PA,PA1 CH1,Control",PA.PA1CH1.Control,TB2-PA1.P007C,Power Amplifier Bias VC2,,,ro,int16,2,,,
"PA,PA1 CH1,Control",PA.PA1CH1.Control,TB2-PA1.P0054,Power Amplifier Bias VC3,,,ro,int16,2,,,
"PA,PA1 CH1,Control",PA.PA1CH1.Control,TB2-PA1.P0052,Power Amplifier Bias VC4,,,ro,int16,2,,,
"PA,PA1 CH1,Control",PA.PA1CH1.Control,TB2-PA1.P005E,Power Amplifier Bias VC5,,,ro,int16,2,,,
"PA,PA1 CH1,Control",PA.PA1CH1.Control,TB2-PA1.P042A,Break Point Temperature1,℃,,rw,int16,2,2,,
"PA,PA1 CH1,Control",PA.PA1CH1.Control,TB2-PA1.P042C,Step Left1,,,rw,int16,2,1000,,
"PA,PA1 CH1,Control",PA.PA1CH1.Control,TB2-PA1.P042E,Step Right1,,,rw,int16,2,1000,,
"PA,PA1 CH1,Control",PA.PA1CH1.Control,TB2-PA1.P0430,Break Point Temperature2,℃,,rw,int16,2,2,,
"PA,PA1 CH1,Control",PA.PA1CH1.Control,TB2-PA1.P0432,Step Left2,,,rw,int16,2,1000,,
"PA,PA1 CH1,Control",PA.PA1CH1.Control,TB2-PA1.P0434,Step Right2,,,rw,int16,2,1000,,
"PA,PA1 CH1,Control",PA.PA1CH1.Control,TB2-PA1.P0412,Break Point Temperature3,℃,,rw,int16,2,2,,
"PA,PA1 CH1,Control",PA.PA1CH1.Control,TB2-PA1.P0414,Step Left3,,,rw,int16,2,1000,,
"PA,PA1 CH1,Control",PA.PA1CH1.Control,TB2-PA1.P0416,Step Right3,,,rw,int16,2,1000,,
"PA,PA1 CH1,Control",PA.PA1CH1.Control,TB2-PA1.P0418,Break Point Temperature4,℃,,rw,int16,2,2,,
"PA,PA1 CH1,Control",PA.PA1CH1.Control,TB2-PA1.P041A,Step Left4,,,rw,int16,2,1000,,
"PA,PA1 CH1,Control",PA.PA1CH1.Control,TB2-PA1.P041C,Step Right4,,,rw,int16,2,1000,,
"PA,PA1 CH1,Control",PA.PA1CH1.Control,TB2-PA1.P040A,Break Point Temperature5,℃,,rw,int16,2,2,,
"PA,PA1 CH1,Control",PA.PA1CH1.Control,TB2-PA1.P0408,Step Left5,,,rw,int16,2,1000,,
"PA,PA1 CH1,Control",PA.PA1CH1.Control,TB2-PA1.P0406,Step Right5,,,rw,int16,2,1000,,
"PA,PA1 CH1,Temperature
PA,PA1 CH2,Temperature","PA.PA1CH1.Temperature
PA.PA1CH2.Temperature",TB2-PA1.P03CA,Low Temperature Zone Tx Temperature Compensation Coefficient,,,rw,int16,2,1000,,
"PA,PA1 CH1,Temperature
PA,PA1 CH2,Temperature","PA.PA1CH1.Temperature
PA.PA1CH2.Temperature",TB2-PA1.P03C6,Low Temperature Zone Rx Temperature Compensation Coefficient,,,rw,int16,2,1000,,
"PA,PA1 CH1,Temperature
PA,PA1 CH2,Temperature","PA.PA1CH1.Temperature
PA.PA1CH2.Temperature",TB2-PA1.P03C8,HIGH Temperature Zone Tx Temperature Compensation Coefficient,,,rw,int16,2,1000,,
"PA,PA1 CH1,Temperature
PA,PA1 CH2,Temperature","PA.PA1CH1.Temperature
PA.PA1CH2.Temperature",TB2-PA1.P03C4,High Temperature Zone Rx Temperature Compensation Coefficient,,,rw,int16,2,1000,,
"PA,PA1 CH1,Temperature
PA,PA1 CH2,Temperature","PA.PA1CH1.Temperature
PA.PA1CH2.Temperature",TB2-PA1.P03C2,RX Break Point Temperature,,,rw,int16,2,2,,
"PA,PA1 CH1,Temperature
PA,PA1 CH2,Temperature","PA.PA1CH1.Temperature
PA.PA1CH2.Temperature",TB2-PA1.P03CC,TX Break Point Temperature,,,rw,int16,2,2,,
"PA,PA1 CH1,Temperature",PA.PA1CH1.Temperature,TB2-PA1.P00CA,Actual Temperature,,,ro,int16,2,2,,
"PA,PA1 CH1,Feedback Temperature",PA.PA1CH1.FeedbackTemperature,TB2-PA1.P03EC,Low Temperature Zone Temperature Compensation Coefficient 2,,,rw,int16,2,1000,,
"PA,PA1 CH1,Feedback Temperature",PA.PA1CH1.FeedbackTemperature,TB2-PA1.P03EA,High Temperature Zone Temperature Compensation Coefficient 2,,,rw,int16,2,1000,,
"PA,PA1 CH1,Feedback Temperature",PA.PA1CH1.FeedbackTemperature,TB2-PA1.P03E8,Break Point Temperature 2,,,rw,int16,2,2,,
"PA,PA1 CH1,Frequency Lower/Upper limit",PA.PA1CH1.FrequencyLower/Upperlimit,TB2-PA1.P02CC,Uplink Frequency Starter Limit,,,rw,uint32,4,1000,,
"PA,PA1 CH1,Frequency Lower/Upper limit",PA.PA1CH1.FrequencyLower/Upperlimit,TB2-PA1.P02C8,Uplink Frequency Upper Limit,,,rw,uint32,4,1000,,
"PA,PA1 CH1,Frequency Lower/Upper limit",PA.PA1CH1.FrequencyLower/Upperlimit,TB2-PA1.P02D4,Downlink Frequency Starter Limit,,,rw,uint32,4,1000,,
"PA,PA1 CH1,Frequency Lower/Upper limit",PA.PA1CH1.FrequencyLower/Upperlimit,TB2-PA1.P02D0,Downlink Frequency Upper Limit,,,rw,uint32,4,1000,,
"PA,PA1 CH1,Limit",PA.PA1CH1.Limit,TB2-PA1.P0078,ALC Limiting calibration,,,rw,int16,2,,,
"PA,PA1 CH1,Limit",PA.PA1CH1.Limit,TB2-PA1.P007E,ALC Limiting Value,,,ro,int16,2,,,
"PA,PA1 CH1,Limit",PA.PA1CH1.Limit,TB2-PA1.P0086,Limiting indication,,,ro,int8,1,,,
"PA,PA1 CH1,Limit",PA.PA1CH1.Limit,TB2-PA1.P030C,Break Point Temperature,℃,,rw,int16,2,2,,
"PA,PA1 CH1,Limit",PA.PA1CH1.Limit,TB2-PA1.P030E,Step Left,,,rw,int16,2,1000,,
"PA,PA1 CH1,Limit",PA.PA1CH1.Limit,TB2-PA1.P0310,Step Right,,,rw,int16,2,1000,,
"PA,PA1 CH1,Module",PA.PA1CH1.Module,TB2-PA1.P00C0,RF Module Address,,,ro,binary,1,,,
